File_name;Com_number;diff_V_B;diff_1_2;Overlapping;S_number_1;Signal_1;S_start_T_1;S_end_T_1;S_duration_1;S_Dur_ana_1;Signal_record_1;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;S_number_2;Signal_2;S_start_T_2;S_end_T_2;S_duration_2;S_Dur_ana_2;Signal_record_2;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_131221_Exp55;VEC0053a;-2408;2408;Yes;VEV0259;Vocalisation;205280;211340;6060;Exclude_end;Rumble;No;Yes;Yes;NA;VEG1171;Gesture;207688;211428;3740;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-2809;2809;Yes;VEV0260;Vocalisation;213445;219340;5895;Include;Rumble;No;Yes;Yes;NA;VEG1173;Gesture;216254;218054;1800;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-1817;1817;Yes;VEV0260;Vocalisation;213445;219340;5895;Include;Rumble;No;Yes;Yes;NA;VEG1185;Gesture;215262;225240;9978;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;0;None;NV;NV;VA_front;Perpendicular;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;-1386;1386;Yes;VEV0261;Vocalisation;223040;224773;1733;Include;Trumpet;No;NV;Yes;NA;VEG1177;Gesture;224426;226172;1746;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Behind;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053b;-2260;2260;Yes;VEV0266;Vocalisation;193280;196560;3280;Include;Rumble;No;Unk;Yes;NA;VEG1216;Gesture;195540;197900;2360;Include;Trunk-Side-Swinging;Visual;Trunk;1;No;NV;App_Undir;0_1;None;NV;NV;VA_front;In front;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;-261;261;Yes;VEV0266;Vocalisation;193280;196560;3280;Include;Rumble;No;Unk;Yes;NA;VEG1226;Gesture;193541;196120;2579;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0;None;NV;NV;VA_90;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;-1400;1400;Yes;VEV0268;Vocalisation;208800;210700;1900;Exclude_end;Roar;No;NV;Yes;NA;VEG1229;Gesture;210200;212660;2460;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;-6234;6234;Yes;VEV0270;Vocalisation;225466;231826;6360;Include;Rumble;No;Unk;Yes;NA;VEG1214;Gesture;231700;236230;4530;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;Behind;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;-2854;2854;Yes;VEV0270;Vocalisation;225466;231826;6360;Include;Rumble;No;Unk;Yes;NA;VEG1233;Gesture;228320;246800;18480;Include;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;0_1;None;NV;NV;VA_front;Behind;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_151221_Exp57;VEC0055b;-660;660;Yes;VEV0277;Vocalisation;231620;236540;4920;Include;Rumble;No;Yes;Yes;NA;VEG1249;Gesture;232280;236480;4200;Include;Ear-Flapping;Audible;Ear;3;Yes;NV;App_Undir;20_50;None;B;NV;VA_front;Not in frame;Out_of_sight;HW;20;Female;Travel;Af_Lit_Greet;None;Greet_unc;DM;46;Male;0.15680396;Different;NA;254460;Exclude;203283;Rumble;215800;Unk
ZEWACT_151221_Exp57;VEC0055b;-240;240;Yes;VEV0278;Vocalisation;240160;244703;4543;Include;Rumble;No;Yes;Yes;NA;VEG1251;Gesture;240400;242200;1800;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;B;NV;VA_front;Not in frame;Out_of_sight;HW;20;Female;Travel;Af_Lit_Greet;None;Greet_unc;DM;46;Male;0.15680396;Different;NA;254460;Exclude;203283;Rumble;215800;Unk
ZEWACT_151221_Exp58;VEC0056a;-3440;3440;Yes;VEV0281;Vocalisation;300120;306320;6200;Include;Rumble;No;Unk;Yes;NA;VEG1274;Gesture;303560;307187;3627;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;u_0;None;B;NV;VA_90;Parallel;No_VA;TT;40;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.148925335;Different;NA;289800;Time_ex_rcp;273870;Unk;283883;Unk
ZEWACT_151221_Exp58;VEC0056a;-1173;1173;Yes;VEV0283;Vocalisation;314040;315580;1540;Include;Rumble;No;Unk;Yes;NA;VEG1291;Gesture;315213;329720;14507;Exclude_end;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;0;None;NV;NV;VA_front;Perpendicular;No_VA;TT;40;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.148925335;Different;NA;289800;Time_ex_rcp;273870;Unk;283883;Unk
ZEWACT_151221_Exp58;VEC0056b;-870;870;Yes;VEV0284;Vocalisation;285020;288320;3300;Include;Rumble;No;Yes;Yes;NA;VEG1293;Gesture;285890;296720;10830;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_151221_Exp58;VEC0056b;-2590;2590;Yes;VEV0286;Vocalisation;298840;301860;3020;Exclude_end;Rumble;No;Yes;Yes;NA;VEG1311;Gesture;301430;307270;5840;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_151221_Exp58;VEC0056b;-2100;2100;Yes;VEV0287;Vocalisation;312500;314760;2260;Exclude_end;Rumble;No;Yes;Yes;NA;VEG1298;Gesture;314600;320667;6067;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_161221_Exp60;VEC0058a;-552;552;Yes;VEV0296;Vocalisation;178640;183560;4920;Include;Rumble;No;Yes;Yes;NA;VEG1329;Gesture;179192;180190;998;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;20_50;None;B;NV;VA_front;Not in frame;Out_of_sight;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;197180;Exclude;206333;Ch_rumble_time_inc;179780;Unk
ZEWACT_161221_Exp60;VEC0058a;-107;107;Yes;VEV0297;Vocalisation;204773;210480;5707;Include;Rumble;No;Yes;Yes;NA;VEG1345;Gesture;204880;208240;3360;Include;Ear-Flapping;Audible;Ear;2;Yes;NV;App_Undir;5_10;None;L;NV;VA_front;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;197180;Exclude;206333;Ch_rumble_time_inc;179780;Unk
ZEWACT_161221_Exp60;VEC0058a;-2236;2236;Yes;VEV0297;Vocalisation;204773;210480;5707;Include;Rumble;No;Yes;Yes;NA;VEG1351;Gesture;207009;211069;4060;Include;Tail-Waggling;Unk;Tail;2;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;197180;Exclude;206333;Ch_rumble_time_inc;179780;Unk
